Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,CrdY/90,CrdR/90,G/90,A/90,(G+A)/90,PKatt,PK,(G-PK)/90,(G+A-PK)/90,xG/90,xA/90,(xG+xA)/90,npxG/90,(npxG+xA)/90,(G-xG)/90,(np:G-xG)/90,Sh/90,SoT/90,PassAtt/90,Prog/90,Cmp%,ShortAtt/90,MedAtt/90,LongAtt/90,(A-xA)/90,KP/90,(1/3)/90,PPA/90,CrsPA/90,LiveAtt/90,DeadAtt/90,(PassAtt:FK)/90,(PassAtt:CK)/90,(PassAtt:TI)/90,TB/90,UndPress/90,Sw/90,Crs/90,GroundAtt%,LowAtt%,HighAtt%,LeftAtt%,RightAtt%,HeadAtt%,OtherAtt%,Off%,Out%,OppInt%,OppBlk%,SCA/90,(SCA:Live)/90,(SCA:Dead)/90,(SCA:Drib)/90,(SCA:Sh)/90,(SCA:Fld)/90,(SCA:Def)/90,GCA/90,(GCA:Live)/90,(GCA:Dead)/90,(GCA:Drib)/90,(GCA:Sh)/90,(GCA:Fld)/90,(GCA:Def)/90,Tkl/90,TklW/90,(Tkl:Def)/90,(Tkl:Mid)/90,(Tkl:Att)/90,DriTkl/90,DriTklW/90,Press/90,SuccPress/90,(Press:Def)/90,(Press:Mid)/90,(Press:Att)/90,Blk/90,Blk:Sh/90,Blk:ShoT/90,Int/90,(Tkl+Int)/90,Clr/90,Tch/90,TchDef:Pen%,Tch:Def%,Tch:Mid%,Tch:Att%,TchAtt:Pen%,Tch:Live%,Dri/90,DriW%,Carries/90,CarrAvgDist,PCarrDist%,PCarries/90,(1/3 Carr)/90,CPA/90,Mis/90,Dis/90,Targ/90,Rec%,Rec:Prog%
Sergio Ramos,ESP,DF,Real Madrid,La Liga,34,15,15,1275,14.2,0.21,0.0,0.14,0.0,0.14,2,2,0.0,0.0,0.27,0.02,0.28,0.16,0.18,-0.13,-0.16,1.06,0.28,77.25,4.3,91.8,21.06,36.13,20.07,-0.01,0.28,7.46,0.14,0.07,76.41,2.04,1.69,0.0,0.35,0.0,5.28,5.21,0.35,73.4,12.2,14.4,13.9,80.4,3.1,0.6,0.3,1.9,0.4,1.3,0.64,0.42,0.0,0.0,0.14,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,1.41,0.85,0.7,0.56,0.14,0.99,0.42,6.83,2.75,3.31,2.68,0.85,1.27,0.35,0.07,1.13,2.54,3.24,90.99,23.3,44.4,49.9,5.7,23.3,92.4,0.42,83.3,57.39,5.4,56.9,3.66,0.42,0.0,0.14,0.14,67.61,96.8,0.5
Aaron Ramsdale,ENG,GK,Sheffield Utd,Premier League,22,38,38,3420,38.0,0.03,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92,0.0,49.1,1.55,4.24,24.13,-0.01,0.05,1.37,0.0,0.0,19.13,10.89,3.5,0.0,0.0,0.0,1.55,1.16,0.0,22.7,3.1,74.2,5.0,72.7,0.0,11.0,0.4,4.1,0.4,0.5,0.21,0.18,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.08,0.18,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,33.5,100.0,99.0,0.9,0.2,100.0,67.7,0.05,100.0,13.63,6.19,59.5,0.0,0.0,0.0,0.03,0.0,11.18,99.1,0.0
Aaron Ramsey,WAL,MF,Juventus,Serie A,29,22,13,1089,12.1,0.17,0.0,0.17,0.33,0.5,0,0,0.17,0.5,0.41,0.3,0.71,0.41,0.71,-0.25,-0.25,1.9,0.83,58.43,4.88,85.5,28.1,23.31,7.02,0.03,2.48,4.88,1.82,0.33,58.51,1.98,0.83,0.58,0.33,0.33,8.93,1.24,1.57,76.8,12.8,10.4,19.4,76.2,2.6,0.5,0.7,0.5,2.7,1.9,4.79,3.8,0.41,0.17,0.08,0.25,0.08,0.58,0.41,0.0,0.0,0.0,0.08,0.08,1.98,1.32,0.66,1.16,0.17,1.98,0.41,18.6,6.03,4.46,8.93,5.21,1.16,0.17,0.0,0.5,2.48,0.74,76.03,20.2,13.3,48.5,38.3,20.2,91.3,1.57,63.2,51.16,5.27,45.1,6.53,1.82,0.74,1.98,0.83,67.85,85.5,16.1
Jacob Ramsey,ENG,"MF,FW",Aston Villa,Premier League,19,22,6,626,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,-0.07,-0.07,1.58,0.14,29.71,2.14,85.5,14.0,11.43,4.29,-0.04,0.86,2.29,0.14,0.14,31.29,0.14,0.0,0.0,0.14,0.0,6.86,0.71,1.0,74.1,13.6,12.3,12.7,78.6,5.9,0.5,0.0,1.8,1.8,2.7,2.01,1.86,0.0,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.57,1.0,0.57,0.86,0.14,1.71,0.0,28.43,8.57,11.14,11.86,5.43,2.43,0.86,0.0,0.86,2.43,1.29,48.86,16.7,20.5,42.7,36.8,16.7,92.1,2.0,64.3,28.71,6.13,44.7,2.86,1.29,0.29,1.43,1.71,39.0,74.7,13.7
Kayne Ramsey,ENG,DF,Southampton,Premier League,19,1,1,90,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,69.2,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,53.8,19.2,26.9,15.4,61.5,11.5,0.0,3.8,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,3.0,3.0,8.0,5.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,4.0,36.0,,80.6,19.4,0.0,,88.9,0.0,,13.0,3.62,25.5,0.0,0.0,0.0,0.0,0.0,13.0,100.0,0.0
Darren Randolph,IRL,GK,West Ham,Premier League,33,3,3,270,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,54.5,1.67,4.33,16.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.67,0.0,0.0,0.0,0.67,0.33,0.0,28.8,3.0,68.2,3.0,78.8,0.0,7.6,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33,,100.0,0.0,0.0,,54.8,0.0,,6.67,5.4,63.0,0.0,0.0,0.0,0.0,0.0,8.0,95.8,0.0
Andrea Ranocchia,ITA,DF,Inter,Serie A,32,8,8,703,7.8,0.26,0.0,0.0,0.13,0.13,0,0,0.0,0.13,0.14,0.02,0.15,0.14,0.15,-0.14,-0.14,1.15,0.26,61.15,2.31,95.7,13.97,35.77,11.41,0.12,0.26,2.31,0.0,0.0,60.51,1.41,1.03,0.0,0.26,0.0,6.54,0.38,0.0,88.0,5.2,6.8,8.7,84.7,2.5,0.6,0.0,1.0,0.4,0.0,0.64,0.38,0.0,0.0,0.13,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.0,0.0,1.67,0.9,1.03,0.51,0.13,0.9,0.64,8.59,2.44,4.49,3.97,0.13,1.03,0.38,0.0,1.54,3.21,2.82,75.51,75.0,45.3,52.0,2.7,75.0,91.2,0.0,,49.23,6.94,63.1,4.36,0.13,0.0,0.13,0.38,53.21,99.3,0.0
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,22,37,33,2920,32.4,0.12,0.0,0.34,0.28,0.62,0,0,0.34,0.62,0.29,0.11,0.4,0.29,0.4,0.05,0.05,2.43,1.11,35.62,2.96,80.6,19.04,12.59,3.98,0.17,1.27,1.05,1.73,0.19,37.22,0.86,0.12,0.03,0.56,0.09,5.99,0.9,1.33,80.7,10.1,9.2,7.5,87.0,2.1,0.6,0.2,1.5,4.1,3.6,3.24,2.31,0.0,0.49,0.15,0.28,0.0,0.55,0.46,0.0,0.06,0.0,0.03,0.0,0.49,0.31,0.06,0.19,0.25,0.74,0.15,10.65,2.28,1.17,4.44,5.03,0.74,0.09,0.0,0.31,0.8,0.28,54.6,18.4,6.5,35.3,58.2,18.4,90.8,5.06,53.7,38.95,4.87,65.1,6.76,2.28,1.88,1.85,2.31,58.55,72.6,20.3
Milot Rashica,KVX,"FW,MF",Werder Bremen,Bundesliga,24,24,14,1462,16.2,0.0,0.0,0.18,0.12,0.31,1,1,0.12,0.25,0.27,0.11,0.37,0.22,0.33,-0.09,-0.1,2.52,0.86,24.57,1.48,67.4,10.93,9.57,4.07,0.02,1.11,0.86,1.23,0.74,25.37,1.11,0.06,0.06,0.19,0.0,5.62,0.99,2.47,60.1,18.4,21.4,19.1,71.1,5.6,1.9,0.9,2.1,4.9,4.9,2.59,1.85,0.0,0.49,0.19,0.06,0.0,0.31,0.25,0.0,0.0,0.06,0.0,0.0,0.99,0.62,0.43,0.43,0.12,1.54,0.25,15.06,3.46,3.77,6.3,5.0,0.99,0.0,0.0,0.56,1.54,0.19,43.7,18.0,13.1,43.6,43.2,18.0,87.9,4.63,57.3,30.43,5.74,62.8,5.43,1.85,1.36,2.41,2.53,44.01,66.2,27.5
Giacomo Raspadori,ITA,"FW,MF",Sassuolo,Serie A,20,27,13,1232,13.7,0.07,0.0,0.44,0.0,0.44,0,0,0.44,0.44,0.32,0.19,0.51,0.32,0.51,0.12,0.12,1.68,0.88,23.58,1.82,78.6,12.26,7.37,3.94,-0.19,2.04,0.66,1.02,0.0,20.58,5.04,0.88,2.34,0.0,0.36,5.99,1.53,0.8,71.2,12.8,16.0,28.2,69.8,1.1,0.9,0.3,2.6,2.8,2.8,4.38,2.63,0.73,0.22,0.0,0.66,0.15,0.58,0.22,0.15,0.0,0.0,0.22,0.0,0.51,0.15,0.07,0.15,0.29,0.51,0.0,16.64,5.26,1.02,4.53,11.09,0.73,0.36,0.07,0.22,0.73,0.66,38.03,24.9,8.8,35.7,55.5,24.9,82.1,1.97,55.6,24.89,4.7,38.2,2.34,0.44,0.88,2.12,1.82,41.17,62.2,39.3
Federico Ravaglia,ITA,GK,Bologna,Serie A,20,4,4,360,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,84.1,10.5,13.25,10.25,0.0,0.0,0.0,0.0,0.0,27.25,7.25,1.5,0.0,0.0,0.0,1.5,0.75,0.0,76.8,2.2,21.0,5.8,81.2,0.0,13.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,,100.0,0.0,0.0,,80.1,0.0,,19.75,5.62,66.7,0.0,0.0,0.0,0.0,0.0,20.25,100.0,0.0
Tim Ream,USA,DF,Fulham,Premier League,32,7,7,630,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.14,3.43,91.2,15.14,32.57,13.43,0.0,0.0,4.43,0.0,0.0,61.71,0.29,0.29,0.0,0.0,0.0,4.0,1.86,0.0,81.3,7.8,10.8,74.9,19.4,3.2,1.2,0.0,2.3,0.7,0.9,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.57,1.14,0.29,0.0,1.14,0.71,5.29,1.43,2.29,2.86,0.14,2.0,0.86,0.0,0.57,2.0,4.43,74.86,0.0,54.2,44.5,1.3,0.0,93.5,0.29,50.0,46.57,6.17,55.2,4.14,0.29,0.0,0.14,0.14,52.57,99.2,0.0
Ante Rebić,CRO,FW,Milan,Serie A,26,27,20,1776,19.7,0.2,0.05,0.56,0.2,0.76,0,0,0.56,0.76,0.39,0.27,0.66,0.37,0.64,0.17,0.19,2.23,1.17,21.47,2.34,63.6,11.83,7.16,2.49,-0.07,1.73,0.91,1.62,0.46,23.4,1.12,0.1,0.1,0.46,0.25,4.92,0.66,2.54,64.4,17.8,17.8,30.2,59.2,4.1,1.7,0.8,3.7,5.0,6.8,3.6,2.74,0.05,0.25,0.25,0.2,0.1,0.66,0.41,0.0,0.0,0.05,0.15,0.05,1.37,0.91,0.2,0.41,0.76,1.78,0.41,16.6,4.37,1.73,6.85,8.02,1.22,0.1,0.0,0.56,1.93,0.76,38.93,25.6,7.2,28.6,64.3,25.6,93.1,2.39,53.2,23.86,4.86,62.1,4.37,0.81,1.17,2.44,2.23,41.32,64.1,32.0
Arkadiusz Reca,POL,DF,Crotone,Serie A,25,30,28,2313,25.7,0.27,0.0,0.08,0.12,0.19,0,0,0.08,0.19,0.06,0.12,0.18,0.06,0.18,0.02,0.02,1.17,0.27,38.48,3.19,70.2,15.18,17.39,5.91,0.0,0.97,1.05,1.09,0.51,33.97,6.77,0.19,0.04,6.54,0.0,6.34,0.93,3.27,57.9,21.6,20.5,48.7,28.0,5.3,0.4,0.7,1.9,4.1,5.3,1.91,1.25,0.12,0.23,0.0,0.23,0.08,0.51,0.16,0.08,0.12,0.0,0.16,0.0,1.36,0.86,0.7,0.39,0.27,1.6,0.35,13.89,4.05,6.11,5.1,2.68,1.71,0.08,0.0,1.98,3.35,2.84,57.08,17.1,28.8,40.1,31.1,17.1,81.0,2.33,58.3,31.05,7.02,62.3,6.46,1.95,0.89,1.4,0.82,35.76,81.7,12.1
Recio,ESP,MF,Eibar,La Liga,29,17,8,734,8.2,0.61,0.0,0.12,0.0,0.12,1,1,0.0,0.0,0.15,0.09,0.24,0.06,0.14,-0.02,-0.06,1.59,0.25,50.37,2.93,79.8,22.07,18.29,10.0,-0.09,1.59,3.66,0.73,0.37,47.32,5.12,2.2,2.32,0.24,0.0,10.49,2.44,2.44,67.2,12.6,20.2,4.4,88.1,4.4,1.2,0.5,1.9,1.6,3.5,3.43,1.59,1.34,0.0,0.37,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.1,0.37,1.22,0.37,1.95,0.61,17.8,5.73,3.66,9.15,5.0,0.73,0.12,0.0,0.49,2.44,0.37,65.73,9.1,7.8,51.4,40.8,9.1,87.0,1.34,63.6,42.68,5.49,42.1,5.37,1.71,0.12,1.71,1.22,50.12,87.3,5.0
Daishawn Redan,NED,"FW,MF",Hertha BSC,Bundesliga,19,7,0,102,1.1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.56,0.02,0.57,0.56,0.57,-0.55,-0.55,2.65,1.76,23.64,4.55,65.5,10.0,13.64,0.0,0.0,0.91,3.64,0.91,0.0,26.36,0.0,0.0,0.0,0.0,0.0,1.82,0.0,2.73,65.5,24.1,10.3,6.9,79.3,13.8,0.0,0.0,6.9,10.3,0.0,2.65,1.82,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,4.55,2.73,5.45,5.45,0.91,0.0,0.0,1.82,1.82,0.0,37.27,30.0,12.2,39.0,48.8,30.0,95.1,3.64,50.0,26.36,6.69,72.7,5.45,0.91,1.82,0.0,0.0,43.64,56.3,37.0
Nathan Redmond,ENG,"MF,FW",Southampton,Premier League,26,29,17,1738,19.3,0.05,0.0,0.1,0.16,0.26,0,0,0.1,0.26,0.17,0.17,0.34,0.17,0.34,-0.07,-0.07,2.33,0.72,35.96,3.83,75.9,17.51,14.51,3.94,-0.02,1.5,1.81,1.61,0.26,36.22,2.28,0.05,0.05,1.61,0.16,8.45,0.47,1.76,71.9,15.1,13.1,6.2,84.5,2.8,1.1,0.4,0.9,5.1,3.8,3.0,2.02,0.0,0.52,0.16,0.21,0.1,0.21,0.21,0.0,0.0,0.0,0.0,0.0,1.66,0.88,0.73,0.67,0.26,1.04,0.41,19.59,5.49,4.97,8.13,6.48,1.5,0.1,0.0,0.93,2.59,0.57,56.11,18.2,11.5,45.3,43.1,18.2,88.3,4.35,52.4,37.15,5.65,51.2,6.01,2.18,1.04,1.61,1.55,51.61,72.8,17.7
Harrison Reed,ENG,MF,Fulham,Premier League,25,31,26,2247,25.0,0.2,0.0,0.0,0.08,0.08,0,0,0.0,0.08,0.01,0.06,0.07,0.01,0.07,-0.01,-0.01,0.52,0.16,56.88,3.88,86.4,20.24,27.52,9.12,0.02,0.88,3.44,0.72,0.16,54.92,3.48,2.4,0.48,0.44,0.0,7.08,1.36,0.52,74.4,10.8,14.8,10.8,81.4,5.3,0.3,0.1,1.1,1.5,1.6,1.6,1.28,0.24,0.0,0.08,0.0,0.0,0.12,0.08,0.0,0.0,0.04,0.0,0.0,2.72,1.68,1.16,1.44,0.12,3.36,1.0,21.0,6.4,9.28,9.84,1.88,1.88,0.48,0.0,2.16,4.88,2.32,71.88,3.1,25.9,55.9,18.2,3.1,90.8,0.84,71.4,40.32,4.52,45.5,2.64,0.92,0.04,0.52,0.48,45.16,93.1,2.4
Vasco Regini,ITA,DF,Sampdoria,Serie A,29,3,1,88,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,35.0,2.0,89.2,14.0,17.0,4.0,0.0,1.0,2.0,1.0,1.0,29.0,8.0,2.0,0.0,6.0,0.0,4.0,0.0,1.0,62.2,16.2,21.6,70.3,8.1,2.7,0.0,0.0,2.7,0.0,0.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,15.0,6.0,8.0,6.0,1.0,3.0,1.0,0.0,0.0,2.0,6.0,49.0,0.0,38.8,36.7,24.5,0.0,85.7,0.0,,24.0,2.17,38.5,0.0,0.0,0.0,0.0,0.0,34.0,82.4,0.0
Sergio Reguilón,ESP,DF,Tottenham,Premier League,23,27,26,2244,24.9,0.2,0.0,0.0,0.12,0.12,0,0,0.0,0.12,0.06,0.07,0.13,0.06,0.13,-0.06,-0.06,0.84,0.16,53.49,3.29,77.2,23.73,22.85,6.91,0.05,0.68,2.41,1.08,0.64,47.59,8.35,0.8,0.04,7.51,0.0,5.74,1.08,2.37,63.2,17.2,19.5,77.2,5.8,2.4,0.1,0.3,1.1,3.2,3.4,1.64,1.12,0.04,0.08,0.2,0.2,0.0,0.32,0.28,0.0,0.0,0.0,0.04,0.0,2.05,1.08,1.24,0.52,0.28,1.73,0.72,15.58,4.5,7.11,5.66,2.81,2.13,0.28,0.0,1.41,3.45,2.57,71.73,10.9,28.1,43.7,28.3,10.9,83.0,2.05,52.9,43.05,4.33,57.8,4.54,1.41,0.32,0.72,1.24,46.18,90.2,7.5
Bobby Reid,JAM,"MF,DF",Fulham,Premier League,27,33,28,2372,26.4,0.27,0.0,0.19,0.08,0.27,0,0,0.19,0.27,0.18,0.05,0.23,0.18,0.23,0.01,0.01,1.29,0.3,29.43,2.27,74.1,13.64,11.25,4.55,0.02,0.57,1.44,1.06,0.23,29.24,2.05,0.19,0.11,1.14,0.08,4.73,0.83,1.33,64.8,17.4,17.8,8.8,82.6,2.5,0.4,0.4,1.8,3.0,3.9,1.25,0.91,0.0,0.08,0.08,0.11,0.08,0.19,0.15,0.0,0.0,0.0,0.04,0.0,1.21,0.76,0.57,0.38,0.27,1.25,0.38,15.57,4.02,4.62,6.02,4.92,1.4,0.23,0.0,0.64,1.86,1.55,45.23,20.1,18.0,43.7,38.3,20.1,89.2,1.93,54.9,28.3,4.77,50.5,3.67,1.21,0.64,2.01,1.33,38.18,75.3,16.1
Pepe Reina,ESP,GK,Lazio,Serie A,37,29,29,2610,29.0,0.03,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.45,0.03,81.6,5.48,13.72,19.24,0.0,0.03,0.41,0.03,0.0,31.55,7.07,2.21,0.0,0.0,0.0,3.76,0.79,0.0,58.4,6.7,34.9,8.8,77.1,0.0,10.9,0.3,0.9,0.6,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.07,40.59,,99.0,1.0,0.0,,82.3,0.03,100.0,24.1,6.5,60.7,0.0,0.0,0.0,0.03,0.0,25.21,99.9,0.0
Jeff Reine-Adélaïde,FRA,"MF,FW",Nice,Ligue 1,22,14,12,1058,11.8,0.08,0.0,0.09,0.17,0.26,0,0,0.09,0.26,0.11,0.2,0.31,0.11,0.31,-0.02,-0.02,1.28,0.51,48.05,4.24,83.8,20.34,20.51,7.2,-0.03,1.44,4.15,1.1,0.17,47.71,2.54,1.02,0.76,0.42,0.34,6.86,1.53,0.85,80.8,7.8,11.5,10.1,86.5,0.8,0.8,0.2,1.9,2.0,2.4,2.72,1.69,0.34,0.42,0.0,0.25,0.0,0.26,0.17,0.0,0.0,0.0,0.08,0.0,0.76,0.42,0.17,0.25,0.34,1.44,0.34,10.42,2.46,2.03,5.42,2.97,1.02,0.17,0.0,0.68,1.44,0.51,70.0,11.1,13.1,56.3,30.6,11.1,87.5,5.08,71.7,51.36,4.99,48.8,6.19,2.29,0.42,2.37,3.56,60.76,84.2,11.1
Jeff Reine-Adélaïde,FRA,FW,Lyon,Ligue 1,22,1,0,24,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.39,0.18,0.57,0.39,0.57,-0.33,-0.33,3.75,3.75,60.0,6.67,78.9,36.67,16.67,6.67,0.0,3.33,10.0,3.33,0.0,53.33,10.0,3.33,6.67,0.0,0.0,10.0,3.33,0.0,78.9,10.5,10.5,0.0,100.0,0.0,0.0,0.0,0.0,10.5,10.5,3.75,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,100.0,5.3,3.3,33.3,63.3,5.3,73.3,16.67,60.0,76.67,5.65,62.3,16.67,10.0,3.33,3.33,0.0,73.33,95.5,23.8
Reinier,BRA,"MF,FW",Dortmund,Bundesliga,18,14,1,257,2.9,0.0,0.0,0.35,0.35,0.7,0,0,0.35,0.7,0.3,0.14,0.44,0.3,0.44,0.03,0.03,1.05,0.35,36.55,1.72,88.5,24.14,11.03,1.38,0.21,1.38,1.38,1.03,0.34,37.93,1.03,0.34,0.0,0.69,0.0,6.55,0.0,0.69,83.2,10.6,6.2,7.1,84.1,3.5,0.9,0.0,0.0,3.5,1.8,2.45,1.72,0.0,0.0,0.0,0.34,0.34,0.35,0.34,0.0,0.0,0.0,0.0,0.0,3.1,2.76,1.03,1.38,0.69,1.38,0.0,23.1,5.52,7.93,8.62,6.55,1.72,0.34,0.0,1.03,4.14,0.0,53.79,19.6,16.7,47.4,35.9,19.6,93.6,1.38,75.0,34.83,4.27,38.3,3.1,0.34,1.72,1.38,1.38,45.52,80.3,11.3
Francisco Reis Ferreira,POR,DF,Valencia,La Liga,23,3,2,181,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,88.2,8.0,19.5,9.5,0.0,0.0,1.5,0.0,0.0,35.5,2.5,2.5,0.0,0.0,0.0,5.0,0.5,0.0,71.1,15.8,13.2,14.5,80.3,5.3,0.0,0.0,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,3.5,8.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,44.5,0.0,52.8,46.1,1.1,0.0,88.8,0.0,,28.0,3.09,41.0,0.0,0.0,0.0,0.0,0.5,30.0,100.0,0.0
Rocco Reitz,GER,MF,M'Gladbach,Bundesliga,18,2,1,60,0.7,1.43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,60.0,4.29,81.4,30.0,21.43,8.57,-0.14,2.86,5.71,0.0,0.0,61.43,0.0,0.0,0.0,0.0,1.43,11.43,0.0,0.0,60.5,16.3,23.3,4.7,88.4,7.0,0.0,2.3,0.0,2.3,0.0,4.5,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,1.43,1.43,1.43,0.0,4.29,2.86,31.43,8.57,17.14,12.86,1.43,4.29,1.43,0.0,1.43,4.29,1.43,82.86,0.0,37.9,50.0,12.1,0.0,94.8,2.86,100.0,55.71,1.87,71.2,1.43,0.0,0.0,1.43,1.43,47.14,93.9,3.2
Karim Rekik,NED,DF,Sevilla,La Liga,25,11,6,653,7.3,0.27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,-0.03,-0.03,0.41,0.0,66.71,3.29,88.8,27.67,32.6,6.44,-0.01,0.41,3.29,0.68,0.14,58.9,8.22,0.55,0.0,7.67,0.0,5.89,0.55,1.1,77.1,11.4,11.4,74.3,9.8,3.3,0.4,0.2,1.2,2.2,0.6,1.1,0.96,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.37,1.1,0.41,0.82,0.14,1.1,0.55,12.6,4.52,5.48,5.21,1.92,2.19,0.41,0.14,0.82,2.19,3.42,80.55,8.4,33.5,50.3,16.2,8.4,84.9,0.96,71.4,53.15,4.49,61.5,5.21,0.68,0.0,0.27,0.68,56.71,96.1,2.5
Álex Remiro,ESP,GK,Real Sociedad,La Liga,25,38,38,3420,38.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.61,0.03,71.1,3.92,10.08,17.61,0.0,0.0,0.32,0.0,0.0,22.74,8.92,3.26,0.0,0.0,0.0,2.92,0.74,0.0,47.4,6.0,46.6,12.4,72.3,0.0,10.7,0.3,2.7,1.1,0.2,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.08,0.0,0.08,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.05,33.39,,99.3,0.7,0.0,,73.6,0.03,100.0,17.24,4.85,47.9,0.0,0.0,0.0,0.0,0.0,16.21,99.8,0.0
